PLANALTO;"PÇ SÃO FRANCISCO DE ASSIS, 1583";"(46) 3555-8100";inacio_werle@hotmail.com
"PLANALTO ";"PÇ SÃO FRANCISCO DE ASSIS, 1583";"(46) 3555-8100";
"PONTA GROSSA";"AVENIDA VISCONDE DE TAUNAY, 950, CENTRO";"(42) 3220-1000";gabinete@pontagrossa.pr.gov.br
"PONTA GROSSA";"AVENIDA VISCONDE DE TAUNAY, 950, CENTRO";"(42) 3220-1000";
"PONTAL DO PARANÁ";"ROD. PR 407 - KM 19, 215";"(41) 3455-9600";gabinete@pontaldoparana.pr.gov.br
"PONTAL DO PARANÁ";"ROD. PR 407 - KM 19, 215";"(41) 3972-7000";
PORECATU;"R BARÃO DO RIO BRANCO, 344";"(43) 3623-1119";fabioluizandrade@uol.com.br
PORECATU;"R BARÃO DO RIO BRANCO, 344";"(43) 3623-3100";
"PORTO AMAZONAS";"R GUILHERME SCHIFFER, 67, CENTRO";"(42) 3256-1122";prefeitopolato@gmail.com
"PORTO BARREIRO";"R DAS CARMÉLIAS, 900";"(42) 3661-1010";prefeita@portobarreiro.pr.gov.br
"PORTO BARREIRO";"R DAS CARMÉLIAS, 900";"(42) 3661-1010";
"PORTO RICO";"AV JOÃO CARRARO, 557";"(44) 3427-1223";portorico@pref.pr.gov.br
"PORTO RICO";"AV JOÃO CARRARO, 557";"(44) 3427-1223";
"PORTO VITÓRIA";"R OSVALDO GOMES DA SILVA, 717";"(42) 3573-1212";kurtnielsenjunior@gmail.com
"PORTO VITÓRIA";"R OSVALDO GOMES DA SILVA, 717";"(42) 3573-1212";
"PRADO FERREIRA";"R SÃO PAULO, 191, CENTRO";"(43) 3244-1143";prefeitura@pradoferreira.pr.gov.br
"PRADO FERREIRA";"R SÃO PAULO, 191, CENTRO";"(43) 3244-1143";
"PRANCHITA ";"AV SIMÃO FAQUINELLO, 364";"(46) 3540-1122";lange2222@gmail.com
PRANCHITA;"AV SIMÃO FAQUINELLO, 364";"(46) 3540-1122";
"PRESIDENTE CASTELO BRANCO";"R JOSÉ PERES GONÇALVES, 23";"(44) 3250-1144";pmpcbranco65@yahoo.com.br
"PRESIDENTE CASTELO BRANCO";"JOSÉ PERES GONÇALVES, 23";"(44) 3250-1329";
"PRIMEIRO DE MAIO";"R ONZE, 674";"(43) 3235-1122";gabinete@primeirodemaio.pr.gov.br
"PRIMEIRO DE MAIO";"R ONZE, 674";"(43) 3235-1122";
PRUDENTÓPOLIS;"R RUI BARBOSA, 801, CENTRO";"(42) 3446-8000";administracao@prudentopolis.pr.gov.br
PRUDENTÓPOLIS;"R RUI BARBOSA, 801";"(42) 3446-8000";
"QUARTO CENTENÁRIO ";"AV RAPOSO TAVARES, 594";"(44) 3546-1109";pm@quartocentenario.pr.gov.br
"QUARTO CENTENÁRIO";"AV. DR. HEMERSON SIQUEIRA E SILVA, 594, CENTRO";;
QUATIGUÁ;"AV JOÃO PESSOA, 1300";"(43) 3564-1381";
"QUATRO BARRAS";"AV DOM PEDRO II, 110, CENTRO";"(41) 3671-8800";gabinete@quatrobarras.pr.gov.br
"QUATRO BARRAS";"AV DOM PEDRO II, 110, CENTRO";"(41) 3671-8843";
"QUATRO PONTES";"R GASPAR MARTINS, 560";"(45) 3279-8100";gabinete@quatropontes.pr.gov.br
"QUATRO PONTES";"R GASPAR MARTINS, 560";"(45) 3279-1155";
"QUEDAS DO IGUAÇU";"R JUAZEIRO, 1065, CENTRO";"(46) 3532-8202";marlene_revers@hotmail.com
"QUERÊNCIA DO NORTE";"R WALDEMAR DOS SANTOS, 1197";"(44) 3462-1222";prefeituraquerenciadonorte@hotmail.com
"QUERÊNCIA DO NORTE";"R WALDEMAR DOS SANTOS, 1197";"(44) 3462-1222";
"QUINTA DO SOL";"PÇ SOLANGE MARQUES, 259, CENTRO";"(44) 3567-1313";prefeitoqds@p-qds.pr.gov.br
"QUINTA DO SOL";"PÇ SOLANGE MARQUES, 259, CENTRO";"(44) 3567-1313";
QUITANDINHA;"R JOSÉ DE SÁ RIBAS, 238";"(41) 3623-1231";prefeitura@quitandinha.pr.gov.br
QUITANDINHA;"R JOSÉ DE SÁ RIBAS, 238";"(41) 3623-1231";
RAMILÂNDIA;"AV VOLUNTÁRIOS DA PÁTRIA, 1600";"(45) 3258-8000";ramilandia@yahoo.com.br
"RAMILÂNDIA ";"AV VOLUNTÁRIOS DA PÁTRIA, 1600";"(45) 3258-8000";
"RANCHO ALEGRE";"AV BRASIL, 256";"(43) 3540-1311";ranchoalegre.pref@hotmail.com
"RANCHO ALEGRE";"AV BRASIL, 256";"(43) 3540-1311";
"RANCHO ALEGRE DO OESTE";"AV PARANÁ, 530, CENTRO";"(44) 3556-1186";prefeiturarancho@msn.com
"RANCHO ALEGRE DO OESTE";"AV PARANÁ, 530, CENTRO";"(44) 3556-1186";
REALEZA;"R BARÃO DO RIO BRANCO, 3507";"(46) 3543-1122";administracao@realeza.pr.gov.br
REALEZA;"R BARÃO DO RIO BRANCO, 3507";"(46) 3543-1122";
REBOUÇAS;"R JOSÉ AFONSO VIEIRA LOPES, 96";"(42) 3457-1234";prefeito.zak@gmail.com
"REBOUÇAS ";"R JOSÉ AFONSO VIEIRA LOPES, 96";"(42) 3457-1299";
RENASCENÇA;"R GETÚLIO VARGAS, 901, CENTRO";"(46) 3550-8300";bortoli13@hotmail.com
RENASCENÇA;"R GETÚLIO VARGAS, 901, CENTRO";"(46) 3550-8300";
RESERVA;"R CEL. ROGÉRIO BORBA, 741, CENTRO";"(42) 3276-8300";hornungjorge@ig.com.br
RESERVA;"R CEL. ROGÉRIO BORBA, 741, CENTRO";"(42) 3276-1222";
"RESERVA DO IGUAÇU";"AV 04 DE SETEMBRO, 614, CENTRO";"(42) 3651-8004";sebastiaocampos14@yahoo.com.br
"RESERVA DO IGUAÇU";"AV 04 DE SETEMBRO, 614, CENTRO";"(42) 3651-8000";
"RIBEIRÃO CLARO";"R CEL. EMÍLIO GOMES, 731, CENTRO";"(43) 3536-1300";gabinete@ribeiraoclaro.pr.gov.br
"RIBEIRÃO DO PINHAL";"R PARANÁ, 983";"(43) 3551-8300";pmpinhal@hotmail.com
"RIBEIRÃO DO PINHAL";"R PARANÁ, 983";"(43) 3551-1122";
"RIO AZUL";"R GUILHERME PEREIRA, 482";"(42) 3463-1122";prefeito100@rioazul.pr.gov.br
"RIO AZUL";"R GUILHERME PEREIRA, 482";"(42) 3463-1122";
"RIO BOM";"AV CURITIBA, 65";"(43) 3468-1123";gabineteprefeito@riobom.pr.gov.br
"RIO BOM";"AV CURITIBA, 65";"(43) 3468-1123";
"RIO BONITO DO IGUAÇU";"R SETE DE SETEMBRO, 720, CENTRO";"(42) 3653-1122";prefeito@riobonito.pr.gov.br
"RIO BRANCO DO IVAÍ";"AV RIO BRANCO, 500";"(43) 3467-1000";geroncio-jose@hotmail.com
"RIO BRANCO DO IVAÍ";"AV RIO BRANCO, 500";"(43) 3467-1000";
"RIO BRANCO DO SUL";"R HORACY SANTOS, 222";"(41) 3973-8030";gibran.adv@hotmail.com
"RIO BRANCO DO SUL";"R HORACY SANTOS, 222";"(41) 3973-8030";
"RIO NEGRO";"R JUVENAL FERREIRA PINTO, 2070, SEMINÁRIO";"(47) 3642-3280";prefeitopmrn@gmail.com
"RIO NEGRO";"R JUVENAL FERREIRA PINTO, 2070, SEMINÁRIO";"(47) 3642-7819";
ROLÂNDIA;"R PRES. BERNARDES, 809";"(43) 3255-8600";francisconiluiz@hotmail.com
RONCADOR;"PÇ MOISÉS LUPION, 89, CENTRO";"(44) 3575-1222";prefroncador@uol.com.br
RONCADOR;"PÇ MOISÉS LUPION, 89, CENTRO";"(44) 3575-1222";
RONDON;"AV BRASIL, 1500";"(44) 3672-1122";aavalloto@gmail.com
RONDON;"AV BRASIL, 1500";"(44) 3672-1164";
"ROSÁRIO DO IVAÍ";"AV SÃO PAULO, 45";"(43) 3465-1282";kuroda_adv@hotmail.com
"ROSÁRIO DO IVAÍ";"AV SÃO PAULO, 45";"(43) 3465-1282";
SABÁUDIA;"PÇ DA BANDEIRA, 47, CENTRO";"(43) 3151-1122";sabaudiagabinete@hotmail.com
"SALGADO FILHO";"R FLORIANO FRANCISCO ANATER, 50";"(46) 3564-1202";heltonpfeifer@yahoo.com.br
"SALGADO FILHO";"R FLORIANO FRANCISCO ANATER, 50";"(46) 3564-1202";
"SALTO DO ITARARÉ";"R EDUARDO BERTONI JUNIOR, 471";"(43) 3579-1607";fragosopaulo06@gmail.com
"SALTO DO ITARARÉ";"R EDUARDO BERTONI JUNIOR, 471";"(43) 3579-1607";
"SALTO DO LONTRA";"R RIO GRANDE DO SUL, 975, CENTRO";"(46) 3538-1177";mauriciobau.23@hotmail.com
"SALTO DO LONTRA";"R RIO GRANDE DO SUL, 975, CENTRO";"(46) 3538-1177";
"SANTA AMÉLIA";"R DR. ALCIDES PRUDENTE PAVAN, 130";"(43) 3544-1234";jcarneloss58@gmail.com
"SANTA AMÉLIA";"R DR. ALCIDES PRUDENTE PAVAN, 130";"(43) 3544-1234";
"SANTA CECÍLIA DO PAVÃO ";"R JERÔNIMO FARIAS MARTINS, 1335";"(43) 3270-1123";edimarsantos14@gmail.com
"SANTA CECÍLIA DO PAVÃO";"R JERÔNIMO FARIAS MARTINS, 1335";"(43) 3270-1123";
"SANTA CRUZ DO MONTE CASTELO";"AV PAULO LIBÂNIO, 700, CENTRO";"(44) 3452-1155";franboni5@hotmail.com
"SANTA CRUZ DO MONTE CASTELO";"AV PAULO LIBÂNIO, 700, CENTRO";"(44) 3452-1155";
"SANTA FÉ";"AV PRESIDENTE KENNEDY, 717";"(44) 3247-1247";fernando.brambilla@hotmail.com
"SANTA FÉ";"AV PRESIDENTE KENNEDY, 717";"(44) 3247-1247";
"SANTA HELENA";"R PARAGUAI, 1401 - CP. 03, CENTRO";"(45) 3268-8200";airtoncopatti@hotmail.com
"SANTA HELENA";"R PARAGUAÍ, 1401 - CP. 03, CENTRO";"(45) 3268-8200";
"SANTA INÊS";"R GOVERNADOR MUNHOZ DA ROCHA, 200";"(44) 3313-1085";
"SANTA ISABEL DO IVAÍ";"AV MANOEL RIBAS, 470, CENTRO";"(44) 3453-8300";valents2009@hotmail.com
"SANTA ISABEL DO IVAÍ";"AV MANOEL RIBAS, 470";"(44) 3453-1177";
"SANTA IZABEL DO OESTE";"R ACÁCIA, 1317, CENTRO";"(46) 3542-1360";prefsio@gmail.com
"SANTA IZABEL DO OESTE";"R ACÁCIA, 1317";"(46) 3542-1360";
"SANTA LÚCIA";"AV DO ROSÁRIO, 228";"(45) 3288-1144";renatotonidandel@hotmail.com
"SANTA LÚCIA";"AV DO ROSÁRIO, 228";"(45) 3288-1144";
"SANTA MARIA DO OESTE";"R JOSÉ DE FRANÇA PEREIRA, 10";"(42) 3644-1137";cordenacaopmdb2016@yahoo.com
"SANTA MARIA DO OESTE ";"R JOSÉ DE FRANÇA PEREIRA, 10";"(42) 3644-1137";
"SANTA MARIANA";"R ANTONIO MANOEL DOS SANTOS, 151";"(43) 3531-1144";chefe_gabinete@santamariana.pr.gov.br
"SANTA MARIANA";"R ANTONIO MANOEL DOS SANTOS, 151, CENTRO";"(43) 3531-1144";
"SANTA MÔNICA";"R MARIETA MOCELLIN, 588";"(44) 3455-1107";prefeitura@santamonica.pr.gov.br
"SANTA MÔNICA";"R MARIETA MOCELLIN, 588";"(44) 3455-1107";
"SANTANA DO ITARARÉ";"PÇ FREI MATHIAS DE GÊNOVA, 184, CENTRO";"(43) 3526-1458";verarute2006@gmail.com
"SANTANA DO ITARARÉ";"PÇ FREI MATHIAS DE GÊNOVA, 184, CENTRO";"(43) 3526-1458";
"SANTA TEREZA DO OESTE";"AV PARANÁ, 61";"(45) 3231-1122";mercadock@gmail.com
"SANTA TEREZINHA DE ITAIPU";"R JOÃO XXIII, 144, CENTRO";"(45) 3541-1184";gabinete@stitaipu.pr.gov.br
"SANTA TEREZINHA DE ITAIPU";"R JOÃO XXIII, 144, CENTRO";"(45) 3541-1184";
"SANTO ANTÔNIO DA PLATINA";"PÇ NOSSA SENHORA APARECIDA, S/N";"(43) 3534-8700";coelho_neto@hotmail.com
"SANTO ANTÔNIO DA PLATINA";"PÇ NOSSA SENHORA APARECIDA, SN";"(43) 3534-8700";
"SANTO ANTÔNIO DO CAIUÁ";"AV SÃO JOÃO, 415";"(44) 3443-1221";osmarstachovski@hotmail.com
"SANTO ANTÔNIO DO CAIUÁ";"AV SÃO JOÃO, 415";"(44) 3443-1221";
"SANTO ANTÔNIO DO PARAÍSO";"AV DEP. NILSON RIBAS, 886";"(43) 3224-1151";fazendavergueiro@gmail.com
"SANTO ANTÔNIO DO PARAÍSO";"AV DEPUTADO NILSON RIBAS, 886";"(43) 3224-1151";
"SANTO ANTÔNIO DO SUDOESTE ";"AV BRASIL, 621, CENTRO";"(46) 3563-8000";zelirio@peronferrari.com.br
"SANTO ANTÔNIO DO SUDOESTE";"AV BRASIL, 621, CENTRO";"(46) 3563-8000";
"SANTO INÁCIO";"R MARCELINO ALVES DE ALCÂNTARA, 133";"(44) 3352-1222";masterguimaraes@uol.com.br
"SANTO INÁCIO";"R MARCELINO ALVES DE ALCÂNTARA, 133";"(44) 3352-1222";
"SÃO CARLOS DO IVAÍ";"AV IVAÍ, 890, CENTRO";"(44) 3438-1221";cmartins1978@hotmail.com
"SÃO CARLOS DO IVAÍ";"AV IVAÍ, 890, CENTRO";"(44) 3438-1221";
"SÃO JERÔNIMO DA SERRA";"PÇ CEL. DEOLINDO, 191";"(43) 3267-1074";tributacaosjs@yahoo.com
"SÃO JERÔNIMO DA SERRA";"PÇ CEL. DEOLINDO, 191";"(43) 3267-1074";
"SÃO JOÃO";"AV XV DE NOVEMBRO, 160";"(46) 3533-8300";
"SÃO JOÃO DO CAIUÁ";"R DOM PEDRO II, 800";"(44) 3445-1241";psjcaiua@uol.com.br
"SÃO JOÃO DO CAIUÁ";"R DOM PEDRO II, 800";"(44) 3445-1241";
"SÃO JOÃO DO IVAÍ";"AV CURITIBA, 563";"(43) 3477-1122";prefeitura@saojoaodoivai.pr.gov.br
"SÃO JOÃO DO IVAÍ";"AV CURITIBA, 563";"(43) 3477-1122";
"SÃO JOÃO DO TRIUNFO";"R TEN.CEL. CARLOS SOUZA, 312";"(42) 3447-1222";abimaeldovalle@yahoo.com.br
"SÃO JOÃO DO TRIUNFO";"R TEN.CEL. CARLOS SOUZA, 312";"(42) 3447-1222";
"SÃO JORGE D'OESTE";"AV IGUAÇU, 281";"(46) 3534-8050";administracao@pmsjorge.pr.gov.br
"SÃO JORGE D'OESTE ";"AV IGUAÇU, 281";"(46) 3534-5080";
"SÃO JORGE DO IVAÍ";"PÇ SANTA CRUZ, 249, CENTRO";"(44) 3243-1157";prefeitura@pmsjivai.pr.gov.br
"SÃO JORGE DO IVAÍ";"PÇ SANTA CRUZ, 249, CENTRO";"(44) 3243-1197";
"SÃO JORGE DO PATROCÍNIO";"AV CARLOS SPANHOL, 164";"(44) 3634-8001";jcarlosbaraldi@gmail.com
"SÃO JORGE DO PATROCÍNIO";"AV CARLOS SPANHOL, 164";"(44) 3634-8001";
"SÃO JOSÉ DA BOA VISTA";"R LEOPOLDO JOSÉ BARBOSA, 139";"(43) 3565-1252";sprec@hotmail.com
"SÃO JOSÉ DA BOA VISTA";"R LEOPOLDO JOSÉ BARBOSA, 139";"(43) 3565-1252";
"SÃO JOSÉ DAS PALMEIRAS";"R MAL. CASTELO BRANCO, 979";"(45) 3259-1150";pmsjpalmeiras@gmail.com
"SÃO JOSÉ DOS PINHAIS";"R PASSOS  DE OLIVEIRA, 1101";"(41) 3381-6801";ligia.zapp@sjp.pr.gov.br
"SÃO JOSÉ DOS PINHAIS";"RUA PASSOS DE OLIVEIRA, 1101, CENTRO";"(41) 3381-6801";
"SÃO MANOEL DO PARANÁ";"PÇ PARANÁ, 50, CENTRO";"(44) 3644-1114";agnaldo@embrioseni.com.br
"SÃO MANOEL DO PARANÁ";"PÇ PARANÁ, 50, CENTRO";"(44) 3644-1100";
"SÃO MATEUS DO SUL";"R BARÃO DO RIO BRANCO, 431";"(42) 3912-7008";luizadyr@brturbo.com.br
"SÃO MATEUS DO SUL";"R BARÃO DO RIO BRANCO, 431";"(42) 3912-7008";
"SÃO MIGUEL DO IGUAÇU";"R VÂNIO GHELLERE, 64";"(45) 3565-8100";gabinete@saomiguel.pr.gov.br
"SÃO MIGUEL DO IGUAÇU";"R VÂNIO GHELLERE, 64";"(45) 3565-8100";
"SÃO PEDRO DO IGUAÇU ";"R NITERÓI, 121";"(45) 3255-1105";jacir.danelli@gmail.com
"SÃO PEDRO DO IGUAÇU";"R NITERÓI, 121";"(45) 3255-1105";
"SÃO PEDRO DO IVAÍ";"PÇ PE. JOSÉ ROSSI, 354";"(43) 3451-1399";administracao@saopedrodoivai.pr.gov.br
"SÃO PEDRO DO IVAÍ";"PÇ PE. JOSÉ ROSSI, 354";"(43) 3451-1399";
"SÃO PEDRO DO PARANÁ";"AV PARANÁ, 307";"(44) 3464-1163";neilafernandes@hotmail.com
"SÃO PEDRO DO PARANÁ";"AV PARANÁ, 307";"(44) 3464-1163";
"SÃO SEBASTIÃO DA AMOREIRA";"R PAPA JOÃO XXII, 672, CENTRO";"(43) 3265-8300";pmssa@amoreira.pr.gov.br
"SÃO SEBASTIÃO DA AMOREIRA";"R PAPA JOÃO XXII, 672, CENTRO";"(43) 3265-8300";
"SÃO TOMÉ ";"PÇ PROF. PEDRO FECCHIO, 248";"(44) 3607-1280";prefeiturasaotome@gmail.com
"SÃO TOMÉ";"PÇ PROF. PEDRO FECCHIO, 248";"(44) 3607-1280";
SAPOPEMA;"AV MANOEL RIBAS, 818, CENTRO";"(43) 3548-1383";prefeituradesapopema@yahoo.com.br
SAPOPEMA;"AV MANOEL RIBAS, 818, CENTRO";"(43) 3548-1383";
SARANDI;"RUA JOSÉ EMILIANO DE GUSMÃO, 565, CENTRO";"(44) 3256-1075";gabinetesarandi@hotmail.com
SARANDI;"RUA JOSÉ EMILIANO DE GUSMÃO, 565, CENTRO";"(44) 3264-8600";
"SAUDADE DO IGUAÇU";"R FREI VITO BERSCHEID, 708";"(46) 3246-1166";prefeitura@saudadedoiguacu.pr.gov.br
SENGÉS;"TV SENADOR SOUZA NAVES, 95";"(43) 3567-1222";nelson23@senges.pr.gov.br
SENGÉS;"TV SENADOR SOUZA NAVES, 95";"(43) 3567-1222";
"SERRANÓPOLIS DO IGUAÇU";"AV SANTOS DUMONT, 2021";"(45) 3236-1122";gabinete@serranopolis.pr.gov.br
"SERRANÓPOLIS DO IGUAÇU";"AV SANTOS DUMONT, 2021";"(45) 3236-1122";
SERTANEJA;"AV NOSSA SENHORA DO ROCIO, 233, CENTRO";"(43) 3562-1172";sertanejapref@onda.com.br
SERTANEJA;"AV NOSSA SENHORA DO ROCIO, 233, CENTRO";"(43) 3562-1172";
SERTANÓPOLIS;"AV DR. VACYR GONÇALVES PEREIRA, 342";"(43) 3232-8100";tideprefeito@sertanopolis.pr.gov.br
"SIQUEIRA CAMPOS";"R MARECHAL DEODORO, 1837";"(43) 3571-1122";gabinete@siqueiracampos.pr.gov.br
"SIQUEIRA CAMPOS";"R MARECHAL DEODORO, 1837";"(43) 3571-1122";
SULINA;"R TUPINAMBÁ, 68";"(46) 3244-8000";prefeito@sulina.pr.gov.br
SULINA;"R TUPINAMBÁ, 68";"(46) 3244-8000";
TAMARANA;"R IZALTINO JOSÉ SILVESTRE, 643";"(43) 3398-1995";gabinete@tamarana.pr.gov.br
TAMARANA;"R IZALTINO JOSÉ SILVESTRE, 643";"(43) 3398-1944";
TAMBOARA;"PÇ ISABEL MARCOS BELTRAME, 2000 - CX. POSTAL 91";"(44) 3460-1170";assessoria@tamboara.pr.gov.br
TAPEJARA;"AV TANCREDO NEVES, 442, CENTRO";"(44) 3677-1223";gabinete@tapejara.pr.gov.br
TAPEJARA;"AV TANCREDO NEVES, 442";"(44) 3677-1223";
TAPIRA;"R PARANAGUÁ, 518";"(44) 3679-1133";evandroccp@uol.com.br
TAPIRA;"R PARANAGUÁ, 518";"(44) 3679-1133";
"TEIXEIRA SOARES";"PÇ XV DE NOVEMBRO, 135, CENTRO";"(42) 3460-1155";prefeito@teixeirasoares.pr.gov.br
"TEIXEIRA SOARES";"PÇ XV DE NOVEMBRO, 135, CENTRO";"(42) 3460-1155";
"TELÊMACO BORBA";"PÇ DR. HORÁCIO KLABIN, 37, CENTRO";"(42) 3271-1000";gabinete@telemacoborba.pr.gov.br
"TERRA BOA";"R PRES. TANCREDO DE ALMEIDA NEVES, 240";"(44) 3641-1122";valterperesterraboa@gmail.com
"TERRA BOA";"R PRES. TANCREDO DE ALMEIDA NEVES, 240";"(44) 3641-1122";
"TERRA RICA";"AV EUCLIDES DA CUNHA, 1120";"(44) 3441-8500";prefeitura@terrarica.pr.gov.br
"TERRA RICA";"AV EUCLIDES DA CUNHA, 1120";"(44) 3441-8500";
"TERRA ROXA";"AV PRES. COSTA E SILVA, 95";"(44) 3645-1122";gabinete@terraroxa.pr.gov.br
"TERRA ROXA";"AV PRES. COSTA E SILVA, 95";"(44) 3645-1122";
TIBAGI;"PRAÇA EDMUNDO MERCER, 10";"(42) 3916-2200";rildoeleonardi@hotmail.com
"TIBAGI ";"PRAÇA EDMUNDO MERCER, 10";"(42) 3916-2200";
"TIJUCAS DO SUL";"R XV DE NOVEMBRO, 1438";"(41) 3629-1426";gabinete@tijucasdosul.pr.gov.br
"TIJUCAS DO SUL";"R XV DE NOVEMBRO, 1458 - CX.POSTAL 31";"(41) 3629-1186";
TOLEDO;"R RAIMUNDO LEONARDI, 1586";"(45) 3055-8800";gabinete@toledo.pr.gov.br
TOLEDO;"R RAIMUNDO LEONARDI, 1586";"(45) 3055-8800";
TOMAZINA;"ROD AVELINO ANTONIO VIEIRA, 117";"(43) 3563-1133";pmtomazina@uol.com.br
TOMAZINA;"ROD AVELINO VIEIRA, 117";"(43) 3563-1133";
"TRÊS BARRAS DO PARANÁ";"AV BRASIL, 245";"(45) 3235-1212";
"TUNAS DO PARANÁ";"R EROS RUPPEL ABDALLA, 189";"(41) 3659-1462";gabinete@p-tunas.pr.gov.br
"TUNAS DO PARANÁ";"R EROS RUPPEL ABDALLA, 189";"(41) 3659-1463";
"TUNEIRAS DO OESTE";"R SANTA CATARINA, 409";"(44) 3653-1301";dplanejamento@tuneirasdooeste.pr.gov.br
"TUNEIRAS DO OESTE";"R SANTA CATARINA, 409";"(44) 3653-1301";
TUPÃSSI;"PÇ SANTOS DUMONT, S/N";"(44) 3544-8000";gabinete@tupassi.pr.gov.br
TUPÃSSI;"PÇ SANTOS DUMONT, S/N";"(44) 3544-8000";
TURVO;"AV 12 DE MAIO, 353";"(42) 3642-1145";
UBIRATÃ;"AV NILZA DE OLIVEIRA PIPINO, 1852";"(44) 3543-8000";chefegabinete@ubirata.pr.gov.br
UBIRATÃ;"AV NILZA DE OLIVEIRA PIPINO, 1852 - C.X. POSTAL 163";"(44) 3543-8000";
UMUARAMA;"AV RIO BRANCO, 3717";"(44) 3621-4141";gabinete@umuarama.pr.gov.br
UMUARAMA;"AV RIO BRANCO, 3717";"(44) 3621-4141";
"UNIÃO DA VITÓRIA";"R CRUZ MACHADO, 205";"(42) 3521-1200";gabinete@uniaodavitoria.pr.gov.br
"UNIÃO DA VITÓRIA";"R CRUZ MACHADO, 205";"(42) 3521-1200";
UNIFLOR;"AV DAS FLORES, SN";"(44) 3270-1150";
URAÍ;"R RIO DE JANEIRO, 496";"(43) 3541-1122";prefeituraurai_gabinete@hotmail.com
URAÍ;"R RIO DE JANEIRO, 496";"(43) 3541-1122";
VENTANIA;"AV ANACLETO BUENO DE CAMARGO, 861, CENTRO";"(42) 3274-1144";pmvene@ibest.com.br
VENTANIA;"AV ANACLETO BUENO DE CAMARGO, 861, CENTRO";"(42) 3274-1144";
"VERA CRUZ DO OESTE";"R RUI BARBOSA, 202, CENTRO";"(45) 3267-8000";gabinete@veracruz.pr.gov.br
"VERA CRUZ DO OESTE";"R RUI BARBOSA, 202, CENTRO";"(45) 3267-8000";
VERÊ;"R PIONEIRO ANTONIO FABIANE, 316";"(46) 3535-8000";
VIRMOND;"R XV DE NOVEMBRO, 608, CENTRO";"(42) 3618-1122";neimargranoski@hotmail.com
VIRMOND;"R XV DE NOVEMBRO, 608 - CX. POSTAL 01";"(42) 3618-1122";
VITORINO;"R BARÃO DE CAPANEMA, 134, CENTRO";"(46) 3227-1222";contabilidade@vitorino.pr.gov.br
VITORINO;"R BARÃO DE CAPANEMA, 134, CENTRO";"(46) 3227-1222";
"WENCESLAU BRAZ";"R EXPEDICIONÁRIOS, 200, CENTRO";"(43) 3528-1010";pauloleonar12@gmail.com
"WENCESLAU BRAZ";"R EXPEDICIONÁRIOS, 200, CENTRO";"(43) 3528-1010";
XAMBRÊ;"AV ALBERTO BYINGTON, 505, CENTRO";"(44) 3632-1557";gabinete@xambre.pr.gov.br
